label,date,qbin,mu0,mu0_se_hac,n,r2,mu1,mu2,mu1_se,mu2_se,success,cost
ALL,2025-05-05,Q0.9000_0.9500,2.15448712657238e-05,8.799556737221311e-07,16019,0.0779651895136746,6.37109027523421e-05,0.14913406693443676,2.611506815142055e-05,0.1332949833183054,True,0.000953182719431539
ALL,2025-05-05,Q0.9500_0.9700,1.630694496863018e-05,8.840598786378346e-07,7837,0.07903661435052067,8.427644908367957e-06,0.6814079765894591,9.734017966158336e-06,0.31690894506688755,True,0.0004578628129324121
ALL,2025-05-05,Q0.9700_0.9900,1.362904082318851e-05,7.072968016443254e-07,7029,0.0925334936198502,8.865436866280802e-06,0.6021439639874194,6.874655227371048e-06,0.18369425637692663,True,0.0004216887454777758
ALL,2025-05-05,Q0.9900_0.9975,9.529825328054849e-06,6.948456718042877e-07,2580,0.09211367044250729,0.00010933726776360889,1.0000000000385294e-06,0.00017630664131768956,0.33256856819144015,True,0.00014906532877955234
ALL,2025-05-06,Q0.8000_0.9000,2.3418616420637538e-05,2.6425725079253083e-06,10562,0.018621656236241013,1.5094216290125827e-05,0.6908797623135908,8.941649094231379e-06,0.2528883651686477,True,0.001455599914261986
ALL,2025-05-06,Q0.9000_0.9500,1.7988760877872394e-05,2.036218615566676e-06,5463,0.02491245736606873,8.387282436646188e-05,1.8353104375112815e-06,0.00010843704701559708,0.4235821176854827,True,0.0007418053050154328
ALL,2025-05-06,Q0.9500_0.9700,1.2008874221163008e-05,2.2416305324286864e-06,2055,0.020375766866825074,2.0275157162327514e-06,0.9894577464416887,9.2119638769954e-06,1.2416292949153263,True,0.00027000630050066324
ALL,2025-05-06,Q0.9700_0.9900,9.455674065748331e-06,1.6337192770658425e-06,1730,0.02232962910882652,1.1539112464235711e-06,0.9999989930524672,3.870140382752818e-06,0.7889467121564592,True,0.0002226080131583587
ALL,2025-05-07,Q0.8000_0.9000,2.518651850507441e-05,1.004029643134188e-06,29812,0.04945568533682698,3.6747637140342e-05,0.3346031671081678,7.735286428259504e-06,0.09225935986290189,True,0.0017277211345727323
ALL,2025-05-07,Q0.9000_0.9500,2.189043172264094e-05,9.013599273556512e-07,14479,0.08512754769383302,6.437083121873059e-05,0.15109552828097816,2.674881886158898e-05,0.1350809950391175,True,0.0008089347890416012
ALL,2025-05-07,Q0.9500_0.9700,1.7080651682726967e-05,9.933475711723464e-07,8594,0.09086593561736678,3.840758072457717e-06,0.911841016144596,3.7748252694703573e-06,0.27033536278768466,True,0.0004649328650494075
ALL,2025-05-07,Q0.9700_0.9900,1.310254167412984e-05,5.935770775723673e-07,6912,0.09638750373063143,2.3125053438780283e-05,0.3650417454944623,1.7932763211452062e-05,0.18436955840683938,True,0.0003680183104323529
ALL,2025-05-07,Q0.9900_0.9975,9.040848273687844e-06,8.908702782054165e-07,2698,0.08732412990913818,5.368622568215771e-05,0.1332915649078056,9.104008112882608e-05,0.3500934130437409,True,0.00014686981748840807
ALL,2025-05-08,Q0.8000_0.9000,2.793245304927031e-05,1.770740270440523e-06,23746,0.02537560999719546,5.1667463534234385e-05,0.22999885101174927,1.6587517447556458e-05,0.14189440619560345,True,0.003368265547668091
ALL,2025-05-08,Q0.9000_0.9500,1.9972358754229114e-05,1.331938514085887e-06,12389,0.030771076011763987,3.2953892941532654e-05,0.33709468882817845,2.522417854837623e-05,0.24926787310656054,True,0.0016549654082199678
ALL,2025-05-08,Q0.9500_0.9700,1.539173975872738e-05,1.5293983415109385e-06,5110,0.030959758432870688,9.421526058677853e-05,0.0014834509149234528,0.00020858890994255149,0.611130172779426,True,0.0007134099506420934
ALL,2025-05-08,Q0.9700_0.9900,1.2641930753342291e-05,1.2690951181889065e-06,4489,0.03822886934236247,2.425998695948391e-05,0.34555538756775506,3.742779881282343e-05,0.36598721407467294,True,0.0006032961162330079
ALL,2025-05-08,Q0.9900_0.9975,1.010059323682656e-05,1.1817540447558249e-06,1841,0.04570269995706577,2.159657462163667e-06,0.8154651221562123,6.145855582065799e-06,0.5795964174767313,True,0.00025510970740996475
ALL,2025-05-09,Q0.8000_0.9000,3.4403819995632826e-05,1.8452664909034938e-06,30889,0.02584064817576126,4.1866647707162876e-05,0.4138254113541302,1.1714234661787018e-05,0.12243989271121039,True,0.006475494869692915
ALL,2025-05-09,Q0.9000_0.9500,2.2102632974582992e-05,1.500121421402605e-06,14794,0.02602156565348912,0.00010409095567272145,1.7856460379366113e-06,7.52980828533725e-05,0.235815561788016,True,0.0029498744776768867
ALL,2025-05-09,Q0.9500_0.9700,1.7857279920232527e-05,1.6665366695547481e-06,4810,0.029361049834031983,0.00011043926292863667,1.1899511397145734e-06,0.00026374574950384437,0.6573925013085704,True,0.0009641699223010991
ALL,2025-05-09,Q0.9700_0.9900,1.4159092349770602e-05,1.4634981099438768e-06,4560,0.030965906276850252,1.8579605209051989e-06,0.981564097549667,3.1985257323606646e-06,0.4048577886695854,True,0.0009409323498328902
ALL,2025-05-09,Q0.9900_0.9975,1.0852580963876445e-05,1.2827968040136242e-06,1817,0.036788189269771565,9.552139570540643e-07,0.9985620368442638,3.0535431114243274e-06,0.6495360128765116,True,0.0003639854071382297
ALL,2025-05-10,Q0.8000_0.9000,2.8224147942514833e-05,2.1132687736723526e-06,19169,0.025124590262784463,8.323000054208069e-05,0.02465141874324854,2.948448376888592e-05,0.15838297099967605,True,0.0028223484553407813
ALL,2025-05-10,Q0.9000_0.9500,1.5491975545232572e-05,1.6705158431385211e-06,7488,0.0177894057973893,7.44345988838383e-05,2.1367945912116786e-05,8.744766697551421e-05,0.38225638558368474,True,0.0010888766077070957
ALL,2025-05-10,Q0.9500_0.9700,1.7336481283598507e-05,1.9378529958236844e-06,2473,0.03792694045483358,0.00010695112425794905,1.28446375412224e-06,0.0003149058813622648,0.811795835975381,True,0.00035638089725568566
ALL,2025-05-10,Q0.9700_0.9900,1.1913044333109386e-05,1.650354055905155e-06,2313,0.034139546882656635,9.740765212265332e-05,0.00047926847739736527,0.0002240507660622565,0.5509764191264938,True,0.0003064264654696175
ALL,2025-05-11,Q0.8000_0.9000,3.517228568345906e-05,2.04514799610731e-06,21449,0.030580532074106825,9.890978558375889e-05,0.0448741858345573,3.0507258732685685e-05,0.13787647649235563,True,0.003993109004953081
ALL,2025-05-11,Q0.9000_0.9500,2.296737251247799e-05,1.994897303362569e-06,8107,0.02951943111567168,5.820782468561856e-05,0.19901105917753736,5.303771626558946e-05,0.2960933836033487,True,0.0015210405182440926
ALL,2025-05-11,Q0.9500_0.9700,1.613556027467436e-05,2.2674832765906693e-06,2460,0.025548047690574505,9.956617891866461e-05,0.0008894211234609111,0.0003640583418665846,1.0074987969194984,True,0.0004626835999114364
ALL,2025-05-11,Q0.9700_0.9900,1.3202116770583212e-05,1.5900196288545077e-06,2343,0.03345377689504403,0.0001085156634056349,0.0003788758464008054,0.0002404469845554323,0.5296962035902362,True,0.0003931743904276697
ALL,2025-05-12,Q0.8000_0.9000,3.6449306114100976e-05,1.767324490221879e-06,33844,0.027997228327705015,0.00011513107985855048,1.0192693512477093e-06,2.867129976683996e-05,0.11141501239280029,True,0.007446777037574344
ALL,2025-05-12,Q0.9000_0.9500,2.259562107789159e-05,1.5794215436289793e-06,14027,0.024718285114850413,0.00010561912920756227,0.0005731919674235147,8.027232572937832e-05,0.2484833247645985,True,0.0030542145336134676
ALL,2025-05-12,Q0.9500_0.9700,1.7195161227424417e-05,1.6465414178108524e-06,4719,0.026721673983329697,0.00010684946129839635,1.000000070485537e-06,0.0002727616268127587,0.7025623749938087,True,0.0009666858558269008
ALL,2025-05-12,Q0.9700_0.9900,1.1892626040032112e-05,1.5184537606205509e-06,4183,0.021631776258323354,9.772434436956647e-05,0.0004193071555322236,0.0002083384102857939,0.5111741136247667,True,0.0008793931513117217
ALL,2025-05-12,Q0.9900_0.9975,9.358921892702103e-06,1.9092708562190116e-06,1639,0.024174113148895837,0.00010770021724633987,1.136287740731048e-05,0.0004474090350132399,0.857293791138734,True,0.0003731989433324132
ALL,2025-05-13,Q0.8000_0.9000,3.563098050990069e-05,2.158888806608982e-06,20739,0.027661503924293118,0.0001033982061782729,0.03589851448799736,3.3626465832472415e-05,0.14393835255785845,True,0.004502302687209105
ALL,2025-05-13,Q0.9000_0.9500,2.3773589112410707e-05,1.9486767228475985e-06,9449,0.028390266502453243,0.00011274083814237184,6.978617714925733e-05,9.515686417459356e-05,0.2747762349779583,True,0.0020017453148689296
ALL,2025-05-13,Q0.9500_0.9700,1.8001241011199427e-05,1.726640328609573e-06,3431,0.029644035914063838,3.917649274474545e-06,0.9176901470626943,1.132860467032455e-05,0.7895144049307089,True,0.0006930800583330974
ALL,2025-05-13,Q0.9700_0.9900,1.0312076226332692e-05,1.5078283531832615e-06,3289,0.017702010472019247,6.058749442982985e-05,0.07696288665694219,0.00016508666147832602,0.6541364326470489,True,0.0006307830070092611
ALL,2025-05-13,Q0.9900_0.9975,8.725305843821277e-06,1.9319893363347336e-06,1145,0.02254485819159202,2.7956010670783143e-06,0.733148554660087,1.4626889550732193e-05,1.0682699385812602,True,0.0002444324602025145
ALL,2025-05-14,Q0.8000_0.9000,2.8037294685859423e-05,8.836246883190365e-07,45994,0.05320730199020396,6.881093492922158e-05,0.1053265872072283,1.1151201158396666e-05,0.07205746696307949,True,0.0030616918937247163
ALL,2025-05-14,Q0.9000_0.9500,2.018828094927314e-05,7.052360948310862e-07,25402,0.06546080751937311,4.920640635616209e-05,0.21350431002069115,1.680474972357627e-05,0.11025945825161226,True,0.0016289759226740183
ALL,2025-05-14,Q0.9500_0.9700,1.7068622431012296e-05,6.670156070209989e-07,9612,0.08072477001634726,2.96970727697168e-05,0.3481788587787135,2.957346324992089e-05,0.27311274857460477,True,0.0006079291777109027
ALL,2025-05-14,Q0.9700_0.9900,1.3385030915705163e-05,5.349845544978211e-07,11820,0.08583083853097095,7.154621508462942e-06,0.6485007821377448,4.387414593456884e-06,0.14488216885058045,True,0.0007471853003489025
ALL,2025-05-14,Q0.9900_0.9975,1.1751518556022827e-05,4.940227467936433e-07,5285,0.12858571216703807,7.928130969747411e-06,0.5807961971860083,7.605906324581783e-06,0.1966519651415076,True,0.00031698700298681904
ALL,2025-05-15,Q0.8000_0.9000,3.123388747444766e-05,9.309279177302792e-07,49289,0.05552094231643856,7.722905287138713e-05,0.10151601503050006,1.1347836334231945e-05,0.06554109592916847,True,0.003867838089273723
ALL,2025-05-15,Q0.9000_0.9500,2.2175795758728663e-05,7.726993380478165e-07,28147,0.0649157699470011,4.968208215061027e-05,0.2417438393195639,1.605602446636108e-05,0.1038182527887392,True,0.002225839419607362
ALL,2025-05-15,Q0.9500_0.9700,1.9205344956680265e-05,7.333446763535473e-07,11615,0.08284326985728396,0.0001187876341880495,0.0001306149154674275,0.00010522053725125578,0.243794009698042,True,0.0009020692345121375
ALL,2025-05-15,Q0.9700_0.9900,1.4095347261359238e-05,6.150728917724483e-07,13388,0.07815507424598334,4.905503531601114e-06,0.7510510310546636,3.0124251440825238e-06,0.14535682992114948,True,0.0010240404043578089
ALL,2025-05-15,Q0.9900_0.9975,1.1873488907465836e-05,6.415717179206808e-07,4807,0.10745766763947517,0.0001021325815610038,0.05839382579878731,0.00011184984422366243,0.22563917132626876,True,0.0003639613900179544
ALL,2025-05-16,Q0.8000_0.9000,4.246587118164719e-05,2.457185179421423e-06,16347,0.04206174539489116,6.048821679954625e-05,0.34509927563940024,1.823239433044967e-05,0.13205578771157367,True,0.0031835377586481323
ALL,2025-05-16,Q0.9000_0.9500,2.617452955699752e-05,2.216541510760018e-06,6703,0.035516089107874294,0.0001224859098536854,0.0005758693869945093,0.00011070985346086494,0.2950371528596278,True,0.0013550162243505998
ALL,2025-05-16,Q0.9500_0.9700,2.293778418792063e-05,2.5137271044300605e-06,2287,0.05118239245037104,0.0001426633775100761,7.618724593564694e-05,0.00036812339557265833,0.7096608940995539,True,0.0004253003605260825
ALL,2025-05-16,Q0.9700_0.9900,1.64570184525446e-05,2.118032396218035e-06,1970,0.04364494150586207,1.018014565903545e-05,0.614258041709069,2.2548590644881672e-05,0.525402169343656,True,0.0003829038291383202
ALL,2025-05-17,Q0.8000_0.9000,3.106261240940571e-05,1.1395620404970737e-06,33397,0.05263227129449377,5.1938420384287713e-05,0.2732576363556743,9.368779050126016e-06,0.07991988483545327,True,0.0027082862525459684
ALL,2025-05-17,Q0.9000_0.9500,2.3064076234710698e-05,1.0302576326329214e-06,18289,0.06738573593520703,0.0001101817048913532,0.0005908577777193485,4.3018277537590566e-05,0.1259567556015088,True,0.0015158149871126242
ALL,2025-05-17,Q0.9500_0.9700,2.0972499340974912e-05,9.093461545988692e-07,7675,0.0913787610572997,6.95535068862849e-05,0.17134645008225957,7.108580942858734e-05,0.2806175485309875,True,0.0006407501774809478
ALL,2025-05-17,Q0.9700_0.9900,1.5862551182877018e-05,7.327161994906792e-07,8162,0.08966311719968223,9.054201128321895e-06,0.6328274280774648,6.425078882087085e-06,0.16754293982218546,True,0.000692833171350562
ALL,2025-05-17,Q0.9900_0.9975,1.2786453733588688e-05,6.628583319333318e-07,3153,0.12086771290140996,0.00014554871278714575,1.0000000001606023e-06,0.00018668118065371655,0.2652654563566791,True,0.00023854805807463445
ALL,2025-05-18,Q0.8000_0.9000,3.700420376628095e-05,2.4120155913369186e-06,17498,0.03200405174072396,8.710466257941338e-05,0.12086264663497594,2.7433024516262016e-05,0.14134396430304252,True,0.0033720346247464936
ALL,2025-05-18,Q0.9000_0.9500,2.1996032583657822e-05,2.1808596905292125e-06,7124,0.02672869413136625,6.290638903708672e-05,0.1594975816790357,6.460903718779712e-05,0.3345419266095603,True,0.0013528959676218214
ALL,2025-05-18,Q0.9500_0.9700,1.9508102865902218e-05,2.2953174368567027e-06,2531,0.03795365520839833,3.961484913451349e-05,0.30576313492022433,0.00011569239265649975,0.8012938664770319,True,0.00046536130769359404
ALL,2025-05-18,Q0.9700_0.9900,1.4918322488022606e-05,1.9817272358935226e-06,2207,0.04058201198015643,0.00012199488159896347,1.0000000896848598e-06,0.0002590859550831963,0.5109506641150385,True,0.0003760141547866811
ALL,2025-05-19,Q0.8000_0.9000,3.6616510056208386e-05,2.048557453187632e-06,24102,0.02893911711633912,9.535702466395652e-05,0.0746518555926303,2.6610776621668323e-05,0.12606003167146382,True,0.0050124770522249115
ALL,2025-05-19,Q0.9000_0.9500,2.406640106463148e-05,1.802590110037524e-06,9975,0.030284237774445888,9.749545369759096e-05,0.046892838335162,7.89236291747819e-05,0.2642066540197112,True,0.002002249794178914
ALL,2025-05-19,Q0.9500_0.9700,2.017620154335334e-05,1.8498345797878525e-06,3515,0.03831006674815629,5.559217348990223e-05,0.22193854928827944,0.00013660415517491477,0.67492506407342,True,0.0006837499503378106
ALL,2025-05-19,Q0.9700_0.9900,1.2142915595021451e-05,1.6974281714595705e-06,3108,0.026116647212245714,6.14362217191469e-05,0.11354256360351603,0.00013999440867741518,0.5455178387794878,True,0.0005603623616713556
ALL,2025-05-19,Q0.9900_0.9975,8.544772215668895e-06,2.0886456207525978e-06,1046,0.025156346855113254,9.853440174278444e-05,3.0443991366973464e-06,0.0005094003236634382,1.0652930711242357,True,0.00019191536193092771
ALL,2025-05-20,Q0.8000_0.9000,3.687603123179298e-05,2.265170400572938e-06,19896,0.031271380332401844,8.918126163295567e-05,0.11391871589979688,2.6618449785124695e-05,0.13228326811859686,True,0.004016532637655748
ALL,2025-05-20,Q0.9000_0.9500,2.3819651588336445e-05,1.8786060083245905e-06,9325,0.029791656141358147,0.00011174662709170368,1.1791954179263142e-06,9.539752354620896e-05,0.2786233877592116,True,0.0018720229916048938
ALL,2025-05-20,Q0.9500_0.9700,1.8067976346081943e-05,1.8186064900096368e-06,3630,0.02927611790868656,0.00011229577727568986,2.1073559674098458e-06,0.00031928047545403396,0.7814582803104686,True,0.0007509130171286319
ALL,2025-05-20,Q0.9700_0.9900,1.2416431546974626e-05,1.5392178622855738e-06,3258,0.025860415947682402,0.00010284375221136624,1.0000004453647463e-06,0.00022833792274950677,0.5319813231058238,True,0.0006231973106764101
ALL,2025-05-20,Q0.9900_0.9975,8.213389699792365e-06,1.4243631018715945e-06,1297,0.023086447961046974,7.225541012530326e-07,0.9999989999989175,3.4948758367925296e-06,0.9849378787444536,True,0.000238237181219735
ALL,2025-05-21,Q0.8000_0.9000,3.6041070213246454e-05,2.0083387488619588e-06,23866,0.028037344381172224,7.285960174172608e-05,0.18890251266323949,2.192741670539661e-05,0.13421029448934782,True,0.005017455095409648
ALL,2025-05-21,Q0.9000_0.9500,2.216138073989835e-05,1.6775923355953778e-06,10864,0.025175434688972098,0.0001049010787433695,1.0000003348778094e-06,9.047990947183641e-05,0.2808391155447071,True,0.0022602037076704306
ALL,2025-05-21,Q0.9500_0.9700,1.0817890216529061e-05,1.952098323413013e-06,3998,0.011261752871037034,6.727041839603621e-05,3.623425319266446e-06,0.0002873563365372296,1.175093091853382,True,0.0007829174709551526
ALL,2025-05-21,Q0.9700_0.9900,9.25257344951082e-06,1.5866793085363786e-06,3375,0.013379968976793055,7.500571674183128e-05,1.1805470743984632e-06,0.00023352130305564746,0.7480770021557943,True,0.0006941600539450715
ALL,2025-05-21,Q0.9900_0.9975,8.241078436553101e-06,1.8668004683200928e-06,1139,0.020093940265863308,6.692949035034085e-05,0.07043121758341123,0.00037269014209937996,1.1487194399983072,True,0.000242280898478891
ALL,2025-05-22,Q0.8000_0.9000,2.5334615742622957e-05,8.738976066557156e-07,46594,0.04755816767168353,5.8623703534228824e-05,0.13071141938722242,9.736156778985318e-06,0.07389334247307064,True,0.0028360487831516935
ALL,2025-05-22,Q0.9000_0.9500,1.7426583690679563e-05,7.747843917842075e-07,27806,0.053986638330290604,8.432333409874452e-05,1.000000135495981e-06,2.9662784537894507e-05,0.11344931759334764,True,0.0016658058465824238
ALL,2025-05-22,Q0.9500_0.9700,1.7571035443077982e-05,6.449333762289653e-07,11002,0.08978810897849554,2.0398207067198732e-05,0.45914665052210185,1.8035515949644414e-05,0.24202211055444053,True,0.0006588063538287346
ALL,2025-05-22,Q0.9700_0.9900,1.4656367291464302e-05,4.651149786639849e-07,13935,0.10694900279052422,2.0370932684869458e-05,0.42180050100295813,1.0382950552795362e-05,0.12106034760373843,True,0.0008263201119721414
ALL,2025-05-22,Q0.9900_0.9975,1.0803393026237352e-05,4.967900128403503e-07,5131,0.11932643324424563,3.885891984390712e-05,0.2379751628071434,3.853267561534027e-05,0.20340379165972935,True,0.0002885804047681752
ALL,2025-05-23,Q0.8000_0.9000,2.844881711875775e-05,7.432067517693185e-07,74254,0.0497631872096016,7.829052128576935e-05,0.05723969531621952,1.009590945809252e-05,0.05722506444503356,True,0.005526418996484288
ALL,2025-05-23,Q0.9000_0.9500,2.0409516259366207e-05,6.004486884103537e-07,46928,0.05792909479430941,7.092488434279688e-05,0.09903521248860096,1.8957997484369047e-05,0.08659896447606714,True,0.0035018613872005977
ALL,2025-05-23,Q0.9500_0.9700,1.8316978005482554e-05,5.631347768092986e-07,19669,0.07865157546872592,0.00010187493026170043,0.029877218217363735,7.20419746704385e-05,0.1942254103532756,True,0.0014803168979194742
ALL,2025-05-23,Q0.9700_0.9900,1.502760975729446e-05,4.47199379024958e-07,21645,0.0930307110539006,4.240186739212675e-05,0.25319289802036843,1.837418137400296e-05,0.10336659917146729,True,0.0015680133681551596
ALL,2025-05-23,Q0.9900_0.9975,1.0960994027053274e-05,4.563348331371654e-07,8361,0.09354016901887652,3.4188729041284555e-05,0.2665806372963723,3.058630978121141e-05,0.18389893231161622,True,0.0006279860454271544
ALL,2025-05-24,Q0.8000_0.9000,3.251642605310872e-05,2.6707226217375217e-06,10672,0.029666997833502018,0.00010039902796061886,0.0002979300586583371,4.253887297525273e-05,0.19177550869369564,True,0.0017178843424771387
ALL,2025-05-24,Q0.9000_0.9500,2.3570347828467414e-05,2.395505739865974e-06,4284,0.0356110226666877,0.0001106370298096436,6.13035716090225e-05,0.00013048198782098368,0.3846330273278339,True,0.000701226207072004
ALL,2025-05-24,Q0.9500_0.9700,1.653148786042668e-05,3.236201325466144e-06,1643,0.03293631006859521,0.00010290730262425418,1.0000000363544025e-06,0.0004024723815012152,1.0749077551560715,True,0.0002519933567782896
ALL,2025-05-24,Q0.9700_0.9900,1.5947493538016196e-05,1.801962117216407e-06,1569,0.0501621532488693,1.0554492205688583e-05,0.597989039811979,2.3618227491326954e-05,0.5297872858439293,True,0.00024922434280521557
ALL,2025-05-25,Q0.8000_0.9000,3.3396641462249566e-05,2.4430302963414787e-06,12529,0.031205598450592897,6.850811463191933e-05,0.18264671969757124,2.6471375163029567e-05,0.17225040907416989,True,0.00202851960877966
ALL,2025-05-25,Q0.9000_0.9500,2.5018867513013353e-05,2.224596392468655e-06,5601,0.040802874685879065,4.616916325216749e-05,0.30280291633526324,4.3631868641491374e-05,0.30471778901245766,True,0.0009049516121609413
ALL,2025-05-25,Q0.9500_0.9700,1.5874746134889107e-05,2.4073999981526237e-06,2029,0.030046838729853143,7.738190350507085e-06,0.6966306070548918,2.940052829367033e-05,1.0378563690205906,True,0.00031610878817288503
ALL,2025-05-25,Q0.9700_0.9900,1.2126739872041397e-05,1.4881245294652266e-06,1962,0.03000975884227164,9.868973545067942e-05,1.6040054319295794e-06,0.00026530530652142675,0.6457134335518213,True,0.00030421089314109186
ALL,2025-05-26,Q0.8000_0.9000,3.192277987867302e-05,2.126280990302363e-06,12293,0.03892273855464479,0.00010082438418418793,0.00010633548104750709,3.450953912246658e-05,0.15354484225847634,True,0.001466312992562262
ALL,2025-05-26,Q0.9000_0.9500,1.869866922132764e-05,2.095879512836333e-06,4998,0.029794539897046057,8.772302883190515e-05,3.027854899253328e-05,0.00010097781631014118,0.3767800932247381,True,0.0006127824144561571
ALL,2025-05-26,Q0.9500_0.9700,1.5300908733738526e-05,2.5893594507543e-06,1726,0.03424717098674224,9.598241238913486e-05,1.5765217971896025e-05,0.00036693690617470954,1.0502930153459649,True,0.0002179332504591458
ALL,2025-05-26,Q0.9700_0.9900,1.384347654356783e-05,1.8305224338691238e-06,1734,0.051854162125676284,0.00011237313784603681,0.0009407611629448316,0.00024219058342936234,0.5173785781750952,True,0.00019859290592533888
ALL,2025-05-27,Q0.8000_0.9000,3.74687903340224e-05,2.035056578292629e-06,18662,0.044644336752618474,4.44692477730327e-05,0.4248919803679018,1.1567654831341742e-05,0.11359662955906322,True,0.0026309656846248653
ALL,2025-05-27,Q0.9000_0.9500,2.3710900974926852e-05,1.6613784746258055e-06,8304,0.0424730199719604,0.00011125421525390823,0.0002658611937834699,8.189947923139759e-05,0.24077102409796827,True,0.0011360672661744414
ALL,2025-05-27,Q0.9500_0.9700,1.651030610518191e-05,1.9067068296418523e-06,3110,0.03901060660939837,0.00010359231400533505,5.796908046601178e-05,0.00026744744199375353,0.7086290422264049,True,0.00040088088651550624
ALL,2025-05-27,Q0.9700_0.9900,1.1977242388913168e-05,1.46487085459609e-06,2787,0.0324226254884864,1.4813952954149107e-06,0.9999989999981059,3.0117693618437874e-06,0.47969343336257825,True,0.00038433369344389925
ALL,2025-05-28,Q0.8000_0.9000,3.565385655857318e-05,2.1242201830166285e-06,17202,0.04974634050340354,3.917683358984983e-05,0.4594777805300125,1.0065447596397572e-05,0.10982006783337932,True,0.0020420313049828217
ALL,2025-05-28,Q0.9000_0.9500,2.326909321992315e-05,1.623349963532142e-06,6996,0.04685806267833337,0.00010789614989745846,0.000964861227558445,8.055782591651443e-05,0.24600622353470214,True,0.0008134303066008779
ALL,2025-05-28,Q0.9500_0.9700,1.7075655129229757e-05,1.8815138153062923e-06,2353,0.044005798234725946,0.00010680740456081705,2.9189183429246704e-05,0.0002979952274202488,0.7656586210862011,True,0.00028636616378859144
ALL,2025-05-28,Q0.9700_0.9900,1.1378343944155105e-05,1.546728629682213e-06,2098,0.03486635623182688,3.272379351432414e-06,0.7954756506627355,7.737147406905032e-06,0.5574360832458319,True,0.00024835915134883513
ALL,2025-05-29,Q0.8000_0.9000,3.3481544770874014e-05,2.283639901834433e-06,15366,0.032247960235894824,0.00010478425437344038,1.0000011187847076e-06,3.495021899929318e-05,0.15112902078046067,True,0.0023983221327994668
ALL,2025-05-29,Q0.9000_0.9500,2.193651423490386e-05,1.9577875419340196e-06,6200,0.0332347375079568,0.00010255422356147136,3.430248989942202e-05,0.0001006375332063702,0.3212603106448931,True,0.0009341636523795766
ALL,2025-05-29,Q0.9500_0.9700,1.5649050416284515e-05,2.0634212049205214e-06,2409,0.029709019012917115,9.85242790861241e-05,5.494205419857888e-06,0.0003269445016021295,0.9112034189126699,True,0.0003693763437518582
ALL,2025-05-29,Q0.9700_0.9900,1.0890665128638765e-05,1.8043358853159182e-06,2443,0.025747440291462143,6.160414248603864e-05,0.08645670439524,0.00015874113820492117,0.6177294327628362,True,0.00035829044344785443
ALL,2025-05-30,Q0.8000_0.9000,3.222939257652528e-05,2.1201975461092455e-06,19865,0.02164826128898978,0.0001010028096282585,0.0002608769240917646,3.667119962153979e-05,0.16286059339788087,True,0.004429543727779606
ALL,2025-05-30,Q0.9000_0.9500,2.1021502735941636e-05,1.840715232928046e-06,10215,0.02145868565082687,8.553370757386033e-05,0.044400474094080766,8.361963030057822e-05,0.31982460494401416,True,0.0022114012979004187
ALL,2025-05-30,Q0.9500_0.9700,1.5880577644580793e-05,2.076358689896325e-06,3972,0.022518007734090295,9.75290266415522e-05,1.2291759649188996e-05,0.00029063323125241885,0.8230796227188755,True,0.0008169105907547883
ALL,2025-05-30,Q0.9700_0.9900,1.1865556039921767e-05,1.5282495915910882e-06,3520,0.022654985396028726,9.794733590120128e-05,0.0007221794127917481,0.0002220943986817446,0.5431401836688833,True,0.000705353976267622
ALL,2025-05-30,Q0.9900_0.9975,9.41109194191555e-06,1.5248638983119088e-06,1248,0.025026781760226213,8.211389113451643e-07,0.999998995592725,3.7476132152858606e-06,0.9293064182102908,True,0.0002760626299042005
ALL,2025-05-31,Q0.8000_0.9000,3.601746629348677e-05,2.7007969489653973e-06,13279,0.0270209502693034,9.103461529043526e-05,0.0945390433422928,3.681871654849235e-05,0.17940624546946066,True,0.002975549785162273
ALL,2025-05-31,Q0.9000_0.9500,2.3422998047084092e-05,2.0607287863019804e-06,6649,0.02793055287351187,0.00010929720734340489,2.2822683566152734e-05,0.00011602168990707042,0.34836851477155345,True,0.0013552135927036193
ALL,2025-05-31,Q0.9500_0.9700,1.4622786433076169e-05,2.2036401575224387e-06,2673,0.020284919185133976,2.873069380747213e-06,0.9467599808564889,1.1114319885957672e-05,1.0580656469697902,True,0.0005213258708085792
ALL,2025-05-31,Q0.9700_0.9900,1.4721462997919994e-05,2.07506000276989e-06,2414,0.03522563578904081,0.00012137966398588279,1.2597040513151724e-05,0.000271995296587532,0.5383836495116012,True,0.0004660850887881959
