date,next_date,ccy,available,active,reason_unavailable,s5_lend,s5_fund,spread,ret_equity,ret_notional,pnl_usd,lend_pnl_usd,lend_pnl_rates,lend_pnl_fx,debt_cost_usd,debt_cost_interest,debt_cost_fx
2024-07-10,2024-07-17,NGN,0,0,no_1y_5y_coverage,,0.03861175536631872,,,,0.0,,,,,,
2024-07-10,2024-07-17,PKR,0,0,no_1y_5y_coverage,,0.03861175536631872,,,,0.0,,,,,,
2024-07-10,2024-07-17,TRY,0,0,no_1y_5y_coverage,,0.03861175536631872,,,,0.0,,,,,,
2024-07-10,2024-07-17,ZAR,0,0,no_1y_5y_coverage,,0.03861175536631872,,,,0.0,,,,,,
2024-07-17,2024-07-24,BRL,1,1,,0.11269094444444444,0.0380664885578654,0.07462445588657904,-0.15094229429643274,-0.03018845885928655,-301884.5885928655,-342681.6122506689,-56130.145161164925,-286551.467089504,-40797.023657803424,8769.230769230053,-49566.25442703348
2024-07-17,2024-07-24,NGN,0,0,no_1y_5y_coverage,,0.0380664885578654,,,,0.0,,,,,,
2024-07-17,2024-07-24,PKR,0,0,entry_par_check_failed,0.1568675,0.0380664885578654,0.11880101144213459,,,0.0,,,,,,
2024-07-17,2024-07-24,TRY,0,0,no_1y_5y_coverage,,0.0380664885578654,,,,0.0,,,,,,
2024-07-17,2024-07-24,ZAR,0,0,no_1y_5y_coverage,,0.0380664885578654,,,,0.0,,,,,,
2024-07-24,2024-07-31,BRL,1,1,,0.11476277777777777,0.038544296276496734,0.07621848150128104,0.011597215292206035,0.0023194430584412068,23194.430584412068,5359.633202889934,51025.76362112351,-45666.13041823357,-17834.797381522134,8769.230769230053,-26604.028150752187
2024-07-24,2024-07-31,NGN,0,0,no_1y_5y_coverage,,0.038544296276496734,,,,0.0,,,,,,
2024-07-24,2024-07-31,PKR,0,0,entry_par_check_failed,0.15643666666666667,0.038544296276496734,0.11789237039016993,,,0.0,,,,,,
2024-07-24,2024-07-31,TRY,0,0,no_1y_5y_coverage,,0.038544296276496734,,,,0.0,,,,,,
2024-07-24,2024-07-31,ZAR,0,0,no_1y_5y_coverage,,0.038544296276496734,,,,0.0,,,,,,
2024-07-31,2024-08-07,BRL,1,1,,0.113998,0.036833507827826524,0.07716449217217347,0.016018000521701294,0.003203600104340259,32036.00104340259,-45927.381514711305,32463.711534207687,-78391.09304891899,-77963.3825581139,8769.230769230053,-86732.61332734395
2024-07-31,2024-08-07,NGN,0,0,no_1y_5y_coverage,,0.036833507827826524,,,,0.0,,,,,,
2024-07-31,2024-08-07,PKR,0,0,entry_par_check_failed,0.1541142857142857,0.036833507827826524,0.11728077788645919,,,0.0,,,,,,
2024-07-31,2024-08-07,TRY,0,0,no_1y_5y_coverage,,0.036833507827826524,,,,0.0,,,,,,
2024-07-31,2024-08-07,ZAR,0,0,no_1y_5y_coverage,,0.036833507827826524,,,,0.0,,,,,,
2024-08-07,2024-08-14,BRL,1,1,,0.11372133333333333,0.03608747459972519,0.07763385873360815,0.17206683036040793,0.03441336607208159,344133.6607208159,450557.34156430885,82172.74738255516,368384.5941817537,106423.68084349297,8384.615384615026,98039.06545887794
2024-08-07,2024-08-14,NGN,0,0,no_1y_5y_coverage,,0.03608747459972519,,,,0.0,,,,,,
2024-08-07,2024-08-14,PKR,0,0,entry_par_check_failed,0.1518802857142857,0.03608747459972519,0.1157928111145605,,,0.0,,,,,,
2024-08-07,2024-08-14,TRY,0,0,no_1y_5y_coverage,,0.03608747459972519,,,,0.0,,,,,,
2024-08-07,2024-08-14,ZAR,0,0,no_1y_5y_coverage,,0.03608747459972519,,,,0.0,,,,,,
2024-08-14,2024-08-21,BRL,1,1,,0.11212133333333332,0.035369749308581104,0.07675158402475221,-0.08075249786033109,-0.016150499572066216,-161504.99572066218,-50148.37076633237,-9488.769647913054,-40659.60111841932,111356.6249543298,8384.615384615958,102972.00956971385
2024-08-14,2024-08-21,NGN,0,0,no_1y_5y_coverage,,0.035369749308581104,,,,0.0,,,,,,
2024-08-14,2024-08-21,PKR,0,0,entry_par_check_failed,0.1496462857142857,0.035369749308581104,0.11427653640570459,,,0.0,,,,,,
2024-08-14,2024-08-21,TRY,0,0,no_1y_5y_coverage,,0.035369749308581104,,,,0.0,,,,,,
2024-08-14,2024-08-21,ZAR,0,0,no_1y_5y_coverage,,0.035369749308581104,,,,0.0,,,,,,
2024-08-21,2024-08-28,BRL,1,1,,0.11293911111111112,0.03604757987604085,0.07689153123507027,-0.13276835638218046,-0.026553671276436094,-265536.71276436094,-124960.28592165001,-71438.35896594636,-53521.926955703646,140576.42684271093,8384.615384615026,132191.8114580959
2024-08-21,2024-08-28,NGN,0,0,no_1y_5y_coverage,,0.03604757987604085,,,,0.0,,,,,,
2024-08-21,2024-08-28,PKR,0,0,entry_par_check_failed,0.14741228571428572,0.03604757987604085,0.11136470583824487,,,0.0,,,,,,
2024-08-21,2024-08-28,TRY,0,0,no_1y_5y_coverage,,0.03604757987604085,,,,0.0,,,,,,
2024-08-21,2024-08-28,ZAR,0,0,no_1y_5y_coverage,,0.03604757987604085,,,,0.0,,,,,,
2024-08-28,2024-09-04,BRL,1,1,,0.11541466666666667,0.03679230087803045,0.07862236578863621,-0.08853024184140097,-0.017706048368280193,-177060.48368280195,-244342.21977967583,3033.1984942927957,-247375.41827396862,-67281.73609687388,8384.615384615026,-75666.3514814889
2024-08-28,2024-09-04,NGN,0,0,no_1y_5y_coverage,,0.03679230087803045,,,,0.0,,,,,,
2024-08-28,2024-09-04,PKR,0,0,entry_par_check_failed,0.1451782857142857,0.03679230087803045,0.10838598483625525,,,0.0,,,,,,
2024-08-28,2024-09-04,TRY,0,0,no_1y_5y_coverage,,0.03679230087803045,,,,0.0,,,,,,
2024-08-28,2024-09-04,ZAR,0,0,no_1y_5y_coverage,,0.03679230087803045,,,,0.0,,,,,,
2024-09-04,2024-09-11,BRL,1,1,,0.11592422222222222,0.03585470317802907,0.08006951904419315,0.007182933751732576,0.0014365867503465153,14365.867503465153,13338.71687201038,40459.28376316838,-27120.566891158,-1027.1506314547732,8384.615384615026,-9411.7660160698
2024-09-04,2024-09-11,NGN,0,0,no_1y_5y_coverage,,0.03585470317802907,,,,0.0,,,,,,
2024-09-04,2024-09-11,PKR,0,0,entry_par_check_failed,0.14294428571428572,0.03585470317802907,0.10708958253625664,,,0.0,,,,,,
2024-09-04,2024-09-11,TRY,0,0,no_1y_5y_coverage,,0.03585470317802907,,,,0.0,,,,,,
2024-09-04,2024-09-11,ZAR,0,0,no_1y_5y_coverage,,0.03585470317802907,,,,0.0,,,,,,
2024-09-11,2024-09-18,BRL,1,1,,0.11543677777777778,0.033776405844567835,0.08166037193320994,0.13694224229416438,0.027388448458832874,273884.48458832875,316293.3018664159,-13358.921292284504,329652.2231587004,42408.81727808714,8384.615384615958,34024.20189347118
2024-09-11,2024-09-18,NGN,0,0,no_1y_5y_coverage,,0.033776405844567835,,,,0.0,,,,,,
2024-09-11,2024-09-18,PKR,0,0,entry_par_check_failed,0.1407102857142857,0.033776405844567835,0.10693387986971786,,,0.0,,,,,,
2024-09-11,2024-09-18,TRY,0,0,no_1y_5y_coverage,,0.033776405844567835,,,,0.0,,,,,,
2024-09-11,2024-09-18,ZAR,0,0,no_1y_5y_coverage,,0.033776405844567835,,,,0.0,,,,,,
2024-09-18,2024-09-25,BRL,1,1,,0.11638455555555555,0.034577160592273185,0.08180739496328236,-0.0695815798450224,-0.013916315969004483,-139163.15969004482,26908.446688506752,-32156.193733872846,59064.6404223796,166071.60637855157,8384.615384615026,157686.99099393655
2024-09-18,2024-09-25,NGN,0,0,no_1y_5y_coverage,,0.034577160592273185,,,,0.0,,,,,,
2024-09-18,2024-09-25,PKR,0,0,entry_par_check_failed,0.13847628571428572,0.034577160592273185,0.10389912512201253,,,0.0,,,,,,
2024-09-18,2024-09-25,TRY,0,0,no_1y_5y_coverage,,0.034577160592273185,,,,0.0,,,,,,
2024-09-18,2024-09-25,ZAR,0,0,no_1y_5y_coverage,,0.034577160592273185,,,,0.0,,,,,,
2024-09-25,2024-10-02,BRL,1,1,,0.11784388888888889,0.03564303271183315,0.08220085617705573,0.06390448529699817,0.012780897059399634,127808.97059399635,50750.35062329285,3730.687315415591,47019.66330787726,-77058.6199707035,8384.615384615958,-85443.23535531946
2024-09-25,2024-10-02,NGN,0,0,no_1y_5y_coverage,,0.03564303271183315,,,,0.0,,,,,,
2024-09-25,2024-10-02,PKR,0,0,no_1y_5y_coverage,,0.03564303271183315,,,,0.0,,,,,,
2024-09-25,2024-10-02,TRY,0,0,no_1y_5y_coverage,,0.03564303271183315,,,,0.0,,,,,,
2024-09-25,2024-10-02,ZAR,0,0,no_1y_5y_coverage,,0.03564303271183315,,,,0.0,,,,,,
2024-10-02,2024-10-09,BRL,1,1,,0.11835122222222222,0.03605369230559348,0.08229752991662874,-0.06093759322534176,-0.01218751864506835,-121875.18645068351,-220860.521685889,-21328.548794759437,-199531.97289112955,-98985.33523520548,8384.615384615026,-107369.9506198205
2024-10-02,2024-10-09,NGN,0,0,no_1y_5y_coverage,,0.03605369230559348,,,,0.0,,,,,,
2024-10-02,2024-10-09,PKR,0,0,no_1y_5y_coverage,,0.03605369230559348,,,,0.0,,,,,,
2024-10-02,2024-10-09,TRY,0,0,no_1y_5y_coverage,,0.03605369230559348,,,,0.0,,,,,,
2024-10-02,2024-10-09,ZAR,0,0,no_1y_5y_coverage,,0.03605369230559348,,,,0.0,,,,,,
2024-10-09,2024-10-16,BRL,1,1,,0.11953266666666666,0.037899765152173234,0.08163290151449343,-0.1246653910813299,-0.02493307821626598,-249330.7821626598,-254682.02907088026,-48904.11808471382,-205777.91098616645,-5351.2469082204625,8384.615384615026,-13735.862292835489
2024-10-09,2024-10-16,NGN,0,0,no_1y_5y_coverage,,0.037899765152173234,,,,0.0,,,,,,
2024-10-09,2024-10-16,PKR,0,0,no_1y_5y_coverage,,0.037899765152173234,,,,0.0,,,,,,
2024-10-09,2024-10-16,TRY,0,0,no_1y_5y_coverage,,0.037899765152173234,,,,0.0,,,,,,
2024-10-09,2024-10-16,ZAR,0,0,no_1y_5y_coverage,,0.037899765152173234,,,,0.0,,,,,,
2024-10-16,2024-10-23,BRL,1,1,,0.1214731111111111,0.03647185490708593,0.08500125620402517,-0.17209129657438443,-0.03441825931487689,-344182.5931487689,-386430.42587473616,-322316.7207370065,-64113.705137729645,-42247.83272596728,8384.615384615026,-50632.44811058231
2024-10-16,2024-10-23,NGN,0,0,no_1y_5y_coverage,,0.03647185490708593,,,,0.0,,,,,,
2024-10-16,2024-10-23,PKR,0,0,no_1y_5y_coverage,,0.03647185490708593,,,,0.0,,,,,,
2024-10-16,2024-10-23,TRY,0,0,no_1y_5y_coverage,,0.03647185490708593,,,,0.0,,,,,,
2024-10-16,2024-10-23,ZAR,0,0,no_1y_5y_coverage,,0.03647185490708593,,,,0.0,,,,,,
2024-10-23,2024-10-30,BRL,1,1,,0.130992,0.03739895285516322,0.09359304714483678,-0.04079224809243064,-0.008158449618486129,-81584.49618486129,-65775.5118340049,57292.03036105819,-123067.54219506308,15808.984350856394,8384.615384615958,7424.368966240436
2024-10-23,2024-10-30,NGN,0,0,no_1y_5y_coverage,,0.03739895285516322,,,,0.0,,,,,,
2024-10-23,2024-10-30,PKR,0,0,no_1y_5y_coverage,,0.03739895285516322,,,,0.0,,,,,,
2024-10-23,2024-10-30,TRY,0,0,no_1y_5y_coverage,,0.03739895285516322,,,,0.0,,,,,,
2024-10-23,2024-10-30,ZAR,0,0,no_1y_5y_coverage,,0.03739895285516322,,,,0.0,,,,,,
2024-10-30,2024-11-06,BRL,1,1,,0.130112,0.0394019107704345,0.0907100892295655,-0.07895947368433513,-0.015791894736867026,-157918.94736867025,-219004.96479072422,4800.255125192925,-223805.21991591714,-61086.01742205396,8384.615384615026,-69470.63280666899
2024-10-30,2024-11-06,NGN,0,0,no_1y_5y_coverage,,0.0394019107704345,,,,0.0,,,,,,
2024-10-30,2024-11-06,PKR,0,0,no_1y_5y_coverage,,0.0394019107704345,,,,0.0,,,,,,
2024-10-30,2024-11-06,TRY,0,0,no_1y_5y_coverage,,0.0394019107704345,,,,0.0,,,,,,
2024-10-30,2024-11-06,ZAR,0,0,no_1y_5y_coverage,,0.0394019107704345,,,,0.0,,,,,,
2024-11-06,2024-11-13,BRL,1,1,,0.130663,0.04061802241339218,0.09004497758660782,0.1536098511059843,0.03072197022119686,307219.7022119686,224927.10766860843,-21846.92009211518,246774.0277607236,-82292.59454336017,8384.615384615026,-90677.2099279752
2024-11-06,2024-11-13,NGN,0,0,no_1y_5y_coverage,,0.04061802241339218,,,,0.0,,,,,,
2024-11-06,2024-11-13,PKR,0,0,no_1y_5y_coverage,,0.04061802241339218,,,,0.0,,,,,,
2024-11-06,2024-11-13,TRY,0,0,no_1y_5y_coverage,,0.04061802241339218,,,,0.0,,,,,,
2024-11-06,2024-11-13,ZAR,0,0,no_1y_5y_coverage,,0.04061802241339218,,,,0.0,,,,,,
2024-11-13,2024-11-20,BRL,1,1,,0.131951,0.040756173830489795,0.09119482616951022,0.006309568684136495,0.001261913736827299,12619.13736827299,-16568.45919269882,24574.20152425766,-41142.66071695648,-29187.59656097181,7999.999999999069,-37187.59656097088
2024-11-13,2024-11-20,NGN,0,0,no_1y_5y_coverage,,0.040756173830489795,,,,0.0,,,,,,
2024-11-13,2024-11-20,PKR,0,0,entry_par_check_failed,0.12363461538461538,0.040756173830489795,0.08287844155412559,,,0.0,,,,,,
2024-11-13,2024-11-20,TRY,0,0,no_1y_5y_coverage,,0.040756173830489795,,,,0.0,,,,,,
2024-11-13,2024-11-20,ZAR,0,0,no_1y_5y_coverage,,0.040756173830489795,,,,0.0,,,,,,
2024-11-20,2024-11-27,BRL,1,1,,0.13196449999999998,0.03961847877537363,0.09234602122462635,-0.039175841993599664,-0.007835168398719932,-78351.68398719933,-143852.99923922122,-78651.13736548647,-65201.86187373474,-65501.31525202189,8000.0,-73501.31525202189
2024-11-20,2024-11-27,NGN,0,0,no_1y_5y_coverage,,0.03961847877537363,,,,0.0,,,,,,
2024-11-20,2024-11-27,PKR,0,0,no_1y_5y_coverage,,0.03961847877537363,,,,0.0,,,,,,
2024-11-20,2024-11-27,TRY,0,0,no_1y_5y_coverage,,0.03961847877537363,,,,0.0,,,,,,
2024-11-20,2024-11-27,ZAR,0,0,no_1y_5y_coverage,,0.03961847877537363,,,,0.0,,,,,,
2024-11-27,2024-12-04,BRL,1,1,,0.13485,0.03834473366980871,0.0965052663301913,-0.3262353608408985,-0.0652470721681797,-652470.721681797,-568053.0010622144,-190147.2334115412,-377905.76765067317,84417.72061958257,7999.999999999069,76417.7206195835
2024-11-27,2024-12-04,NGN,0,0,no_1y_5y_coverage,,0.03834473366980871,,,,0.0,,,,,,
2024-11-27,2024-12-04,PKR,0,0,no_1y_5y_coverage,,0.03834473366980871,,,,0.0,,,,,,
2024-11-27,2024-12-04,TRY,0,0,no_1y_5y_coverage,,0.03834473366980871,,,,0.0,,,,,,
2024-11-27,2024-12-04,ZAR,0,0,no_1y_5y_coverage,,0.03834473366980871,,,,0.0,,,,,,
2024-12-04,2024-12-11,BRL,1,1,,0.140935,0.037708573267080596,0.1032264267329194,0.022418714868122247,0.004483742973624449,44837.42973624449,102112.77429354005,103950.82845629007,-1838.0541627500206,57275.34455729555,7999.999999999069,49275.344557296485
2024-12-04,2024-12-11,NGN,0,0,no_1y_5y_coverage,,0.037708573267080596,,,,0.0,,,,,,
2024-12-04,2024-12-11,PKR,0,0,no_1y_5y_coverage,,0.037708573267080596,,,,0.0,,,,,,
2024-12-04,2024-12-11,TRY,0,0,no_1y_5y_coverage,,0.037708573267080596,,,,0.0,,,,,,
2024-12-04,2024-12-11,ZAR,0,0,no_1y_5y_coverage,,0.037708573267080596,,,,0.0,,,,,,
2024-12-11,2024-12-18,BRL,1,1,,0.138747,0.03790426281420697,0.10084273718579304,-0.29386482777050044,-0.05877296555410009,-587729.6555410009,-618734.1146203745,-526888.6855645962,-91845.42905577831,-31004.459079373628,7999.999999999069,-39004.4590793727
2024-12-11,2024-12-18,NGN,0,0,no_1y_5y_coverage,,0.03790426281420697,,,,0.0,,,,,,
2024-12-11,2024-12-18,PKR,0,0,no_1y_5y_coverage,,0.03790426281420697,,,,0.0,,,,,,
2024-12-11,2024-12-18,TRY,0,0,no_1y_5y_coverage,,0.03790426281420697,,,,0.0,,,,,,
2024-12-11,2024-12-18,ZAR,0,0,no_1y_5y_coverage,,0.03790426281420697,,,,0.0,,,,,,
2024-12-18,2024-12-25,BRL,1,1,,0.15481899999999998,0.04033941800786854,0.11447958199213144,0.01955905433307914,0.0039118108666158285,39118.10866615828,-52435.971480177715,187048.4556721989,-239484.42715237662,-91554.080146336,8000.0,-99554.080146336
2024-12-18,2024-12-25,NGN,0,0,no_1y_5y_coverage,,0.04033941800786854,,,,0.0,,,,,,
2024-12-18,2024-12-25,PKR,0,0,no_1y_5y_coverage,,0.04033941800786854,,,,0.0,,,,,,
2024-12-18,2024-12-25,TRY,0,0,no_1y_5y_coverage,,0.04033941800786854,,,,0.0,,,,,,
2024-12-18,2024-12-25,ZAR,0,0,no_1y_5y_coverage,,0.04033941800786854,,,,0.0,,,,,,
2024-12-25,2025-01-01,BRL,1,1,,0.150253,0.04029167400137809,0.1099613259986219,-0.04888460146061005,-0.00977692029212201,-97769.2029212201,-108982.77415668964,-216697.26464302093,107714.49048633128,-11213.571235469542,7999.999999999069,-19213.57123546861
2024-12-25,2025-01-01,NGN,0,0,no_1y_5y_coverage,,0.04029167400137809,,,,0.0,,,,,,
2024-12-25,2025-01-01,PKR,0,0,no_1y_5y_coverage,,0.04029167400137809,,,,0.0,,,,,,
2024-12-25,2025-01-01,TRY,0,0,no_1y_5y_coverage,,0.04029167400137809,,,,0.0,,,,,,
2024-12-25,2025-01-01,ZAR,0,0,no_1y_5y_coverage,,0.04029167400137809,,,,0.0,,,,,,
2025-01-01,2025-01-08,BRL,1,1,,0.157419,0.039999814401925245,0.11741918559807477,0.17367568949417722,0.03473513789883545,347351.37898835447,339007.66450778954,200922.51571339928,138085.14879439026,-8343.71448056493,7999.999999999069,-16343.714480563998
2025-01-01,2025-01-08,NGN,0,0,no_1y_5y_coverage,,0.039999814401925245,,,,0.0,,,,,,
2025-01-01,2025-01-08,PKR,0,0,no_1y_5y_coverage,,0.039999814401925245,,,,0.0,,,,,,
2025-01-01,2025-01-08,TRY,0,0,no_1y_5y_coverage,,0.039999814401925245,,,,0.0,,,,,,
2025-01-01,2025-01-08,ZAR,0,0,no_1y_5y_coverage,,0.039999814401925245,,,,0.0,,,,,,
2025-01-08,2025-01-15,BRL,1,1,,0.152494,0.041797841224270306,0.11069615877572969,0.202326471950097,0.040465294390019405,404652.943900194,226499.90707570687,147567.6773224566,78932.22975325026,-178153.03682448715,7999.999999998137,-186153.0368244853
2025-01-08,2025-01-15,NGN,0,0,no_1y_5y_coverage,,0.041797841224270306,,,,0.0,,,,,,
2025-01-08,2025-01-15,PKR,0,0,no_1y_5y_coverage,,0.041797841224270306,,,,0.0,,,,,,
2025-01-08,2025-01-15,TRY,0,0,no_1y_5y_coverage,,0.041797841224270306,,,,0.0,,,,,,
2025-01-08,2025-01-15,ZAR,0,0,no_1y_5y_coverage,,0.041797841224270306,,,,0.0,,,,,,
2025-01-15,2025-01-22,BRL,1,1,,0.149091,0.041074633529654826,0.10801636647034518,-0.04546405771439336,-0.009092811542878672,-90928.11542878672,10673.092792602256,-44214.33399440907,54887.426787011325,101601.20822138898,8000.153846154921,93601.05437523406
2025-01-15,2025-01-22,NGN,0,0,no_1y_5y_coverage,,0.041074633529654826,,,,0.0,,,,,,
2025-01-15,2025-01-22,PKR,0,0,missing_curve,,0.041074633529654826,,,,0.0,,,,,,
2025-01-15,2025-01-22,TRY,0,0,no_1y_5y_coverage,,0.041074633529654826,,,,0.0,,,,,,
2025-01-15,2025-01-22,ZAR,0,0,no_1y_5y_coverage,,0.041074633529654826,,,,0.0,,,,,,
2025-01-22,2025-01-29,BRL,1,1,,0.151188,0.040110566380664195,0.1110774336193358,0.0942315714616431,0.01884631429232862,188463.14292328618,271819.1503437143,-6553.630349760875,278372.78069347516,83356.0074204281,7999.999999999069,75356.00742042903
2025-01-22,2025-01-29,NGN,0,0,no_1y_5y_coverage,,0.040110566380664195,,,,0.0,,,,,,
2025-01-22,2025-01-29,PKR,0,0,missing_curve,,0.040110566380664195,,,,0.0,,,,,,
2025-01-22,2025-01-29,TRY,0,0,no_1y_5y_coverage,,0.040110566380664195,,,,0.0,,,,,,
2025-01-22,2025-01-29,ZAR,0,0,no_1y_5y_coverage,,0.040110566380664195,,,,0.0,,,,,,
2025-01-29,2025-02-05,BRL,1,1,,0.152208,0.039764972509423624,0.11244302749057639,0.1761741561007439,0.03523483122014878,352348.31220148783,365980.2002267819,190288.61937703006,175691.58084975183,13631.888025294058,8000.923076922074,5630.964948371984
2025-01-29,2025-02-05,NGN,0,0,no_1y_5y_coverage,,0.039764972509423624,,,,0.0,,,,,,
2025-01-29,2025-02-05,PKR,0,0,missing_curve,,0.039764972509423624,,,,0.0,,,,,,
2025-01-29,2025-02-05,TRY,0,0,no_1y_5y_coverage,,0.039764972509423624,,,,0.0,,,,,,
2025-01-29,2025-02-05,ZAR,0,0,no_1y_5y_coverage,,0.039764972509423624,,,,0.0,,,,,,
2025-02-05,2025-02-12,BRL,1,1,,0.147567,0.03795581735963949,0.10961118264036052,-0.03958717329787137,-0.007917434659574275,-79174.34659574274,-85409.16901805997,-73875.57086412422,-11533.598153935745,-6234.822422317229,8006.923076923005,-14241.745499240234
2025-02-05,2025-02-12,NGN,0,0,no_1y_5y_coverage,,0.03795581735963949,,,,0.0,,,,,,
2025-02-05,2025-02-12,PKR,0,0,missing_curve,,0.03795581735963949,,,,0.0,,,,,,
2025-02-05,2025-02-12,TRY,0,0,no_1y_5y_coverage,,0.03795581735963949,,,,0.0,,,,,,
2025-02-05,2025-02-12,ZAR,0,0,no_1y_5y_coverage,,0.03795581735963949,,,,0.0,,,,,,
2025-02-12,2025-02-19,BRL,1,1,,0.150503,0.03893360085720561,0.11156939914279439,0.1173707541366117,0.023474150827322342,234741.50827322342,355936.35456794687,218544.4619654622,137391.89260248467,121194.84629472345,7621.384615384042,113573.46167933941
2025-02-12,2025-02-19,NGN,0,0,no_1y_5y_coverage,,0.03893360085720561,,,,0.0,,,,,,
2025-02-12,2025-02-19,PKR,0,0,no_1y_5y_coverage,,0.03893360085720561,,,,0.0,,,,,,
2025-02-12,2025-02-19,TRY,1,1,,0.30210000000000004,0.03893360085720561,0.26316639914279444,-0.03825823906034883,-0.007651647812069767,-76516.47812069766,44678.36817402579,112541.5070752874,-67863.13890126161,121194.84629472345,7621.384615384042,113573.46167933941
2025-02-12,2025-02-19,ZAR,0,0,no_1y_5y_coverage,,0.03893360085720561,,,,0.0,,,,,,
2025-02-19,2025-02-26,BRL,1,1,,0.14505,0.03976294240847936,0.10528705759152066,-0.12742020349013805,-0.02548404069802761,-254840.4069802761,-236966.80816369876,-150141.58372182772,-86825.22444187105,17873.598816577345,7622.0,10251.598816577345
2025-02-19,2025-02-26,NGN,0,0,no_1y_5y_coverage,,0.03976294240847936,,,,0.0,,,,,,
2025-02-19,2025-02-26,PKR,0,0,no_1y_5y_coverage,,0.03976294240847936,,,,0.0,,,,,,
2025-02-19,2025-02-26,TRY,1,1,,0.2993,0.03976294240847936,0.2595370575915207,0.0830034451417029,0.016600689028340578,166006.89028340578,183880.48909998313,229244.89081576094,-45364.401715777814,17873.598816577345,7622.0,10251.598816577345
2025-02-19,2025-02-26,ZAR,0,0,no_1y_5y_coverage,,0.03976294240847936,,,,0.0,,,,,,
2025-02-26,2025-03-05,BRL,1,1,,0.150163,0.03877295315478147,0.11139004684521853,-0.15167173359827232,-0.030334346719654463,-303343.46719654463,-196753.04399030097,53267.92257239111,-250020.96656269208,106590.42320624366,7622.615384615958,98967.8078216277
2025-02-26,2025-03-05,NGN,0,0,no_1y_5y_coverage,,0.03877295315478147,,,,0.0,,,,,,
2025-02-26,2025-03-05,PKR,0,0,no_1y_5y_coverage,,0.03877295315478147,,,,0.0,,,,,,
2025-02-26,2025-03-05,TRY,1,1,,0.2918,0.03877295315478147,0.25302704684521854,-0.043644158689305185,-0.008728831737861037,-87288.31737861037,19302.10582763329,15736.6988015268,3565.4070261064917,106590.42320624366,7622.615384615958,98967.8078216277
2025-02-26,2025-03-05,ZAR,0,0,no_1y_5y_coverage,,0.03877295315478147,,,,0.0,,,,,,
2025-03-05,2025-03-12,BRL,1,1,,0.149438,0.03998996843903638,0.10944803156096361,0.06247157240251684,0.01249431448050337,124943.14480503369,217152.98742300086,85939.10428827815,131213.8831347227,92209.84261796717,7623.076923076995,84586.76569489017
2025-03-05,2025-03-12,NGN,0,0,no_1y_5y_coverage,,0.03998996843903638,,,,0.0,,,,,,
2025-03-05,2025-03-12,PKR,0,0,no_1y_5y_coverage,,0.03998996843903638,,,,0.0,,,,,,
2025-03-05,2025-03-12,TRY,1,1,,0.2929,0.03998996843903638,0.2529100315609636,-0.10757304253754532,-0.021514608507509064,-215146.08507509064,-122936.24245712347,-85519.59216135927,-37416.65029576421,92209.84261796717,7623.076923076995,84586.76569489017
2025-03-05,2025-03-12,ZAR,0,0,no_1y_5y_coverage,,0.03998996843903638,,,,0.0,,,,,,
2025-03-12,2025-03-19,BRL,1,1,,0.147766,0.039905220295809826,0.10786077970419018,0.19489422381614196,0.03897884476322839,389788.4476322839,431869.35960404575,186291.1165185999,245578.24308544584,42080.911971761845,7622.30769230891,34458.604279452935
2025-03-12,2025-03-19,NGN,0,0,no_1y_5y_coverage,,0.039905220295809826,,,,0.0,,,,,,
2025-03-12,2025-03-19,PKR,0,0,no_1y_5y_coverage,,0.039905220295809826,,,,0.0,,,,,,
2025-03-12,2025-03-19,TRY,1,1,,0.2982,0.039905220295809826,0.2582947797041902,-0.3670025727938735,-0.0734005145587747,-734005.145587747,-691924.2336159851,-644638.5577041991,-47285.675911786035,42080.911971761845,7622.30769230891,34458.604279452935
2025-03-12,2025-03-19,ZAR,0,0,no_1y_5y_coverage,,0.039905220295809826,,,,0.0,,,,,,
2025-03-19,2025-03-26,BRL,1,1,,0.143203,0.039599980432700896,0.1036030195672991,-0.12143113755830844,-0.024286227511661686,-242862.27511661686,-268270.41436219774,-224879.55407693982,-43390.86028525792,-25408.139245580882,7624.307692307979,-33032.44693788886
2025-03-19,2025-03-26,NGN,0,0,no_1y_5y_coverage,,0.039599980432700896,,,,0.0,,,,,,
2025-03-19,2025-03-26,PKR,0,0,no_1y_5y_coverage,,0.039599980432700896,,,,0.0,,,,,,
2025-03-19,2025-03-26,TRY,1,1,,0.32789999999999997,0.039599980432700896,0.28830001956729906,-0.2847579120875951,-0.05695158241751902,-569515.8241751902,-594923.9634207711,-285850.26202372834,-309073.7013970427,-25408.139245580882,7624.307692307979,-33032.44693788886
2025-03-19,2025-03-26,ZAR,0,0,no_1y_5y_coverage,,0.039599980432700896,,,,0.0,,,,,,
2025-03-26,2025-04-02,BRL,1,1,,0.150466,0.04008033162534653,0.11038566837465347,0.07405416642439226,0.014810833284878451,148108.3328487845,145042.01990816183,116619.66904601455,28422.350862147287,-3066.31294062268,7626.461538460106,-10692.774479082786
2025-03-26,2025-04-02,NGN,0,0,no_1y_5y_coverage,,0.04008033162534653,,,,0.0,,,,,,
2025-03-26,2025-04-02,PKR,0,0,no_1y_5y_coverage,,0.04008033162534653,,,,0.0,,,,,,
